1.5357,287.18,0.46428,287.18
1.5353,287.44,0.46469,287.44
1.5349,287.69,0.46511,287.69
1.5345,287.95,0.46552,287.95
1.5341,288.21,0.46594,288.21
1.5336,288.46,0.46635,288.46
1.5332,288.72,0.46677,288.72
1.5328,288.97,0.46718,288.97
1.5324,289.23,0.4676,289.23
1.532,289.49,0.46801,289.49
1.5316,289.74,0.46842,289.74
1.5312,290,0.46884,290
1.5307,290.26,0.46925,290.26
1.5303,290.51,0.46967,290.51
1.5299,290.77,0.47008,290.77
1.5295,291.03,0.4705,291.03
1.5291,291.28,0.47091,291.28
1.5287,291.54,0.47133,291.54
1.5283,291.79,0.47174,291.79
1.5278,292.05,0.47216,292.05
1.5274,292.31,0.47257,292.31
1.527,292.56,0.47298,292.56
1.5266,292.82,0.4734,292.82
1.5262,293.08,0.47381,293.08
1.5258,293.33,0.47423,293.33
1.5254,293.59,0.47464,293.59
1.5249,293.85,0.47506,293.85
1.5245,294.1,0.47547,294.1
1.5241,294.36,0.47589,294.36
1.5237,294.62,0.4763,294.62
1.5233,294.87,0.47671,294.87
1.5229,295.13,0.47713,295.13
1.5225,295.38,0.47754,295.38
1.522,295.64,0.47796,295.64
1.5216,295.9,0.47837,295.9
1.5212,296.15,0.47879,296.15
1.5208,296.41,0.4792,296.41
1.5204,296.67,0.47962,296.67
1.52,296.92,0.48003,296.92
1.5196,297.18,0.48045,297.18
1.5191,297.44,0.48086,297.44
1.5187,297.69,0.48127,297.69
1.5183,297.95,0.48169,297.95
1.5179,298.21,0.4821,298.21
1.5175,298.46,0.48252,298.46
1.5171,298.72,0.48293,298.72
1.5167,298.97,0.48335,298.97
1.5162,299.23,0.48376,299.23
1.5158,299.49,0.48418,299.49
1.5154,299.74,0.48459,299.74
1.515,300,0.48501,300
1.5146,300.26,0.48542,300.26
1.5142,300.51,0.48583,300.51
1.5138,300.77,0.48625,300.77
1.5133,301.03,0.48666,301.03
1.5129,301.28,0.48708,301.28
1.5125,301.54,0.48749,301.54
1.5121,301.79,0.48791,301.79
1.5117,302.05,0.48832,302.05
1.5113,302.31,0.48874,302.31
1.5108,302.56,0.48915,302.56
1.5104,302.82,0.48957,302.82
1.51,303.08,0.48998,303.08
1.5096,303.33,0.49039,303.33
1.5092,303.59,0.49081,303.59
1.5088,303.85,0.49122,303.85
1.5084,304.1,0.49164,304.1
1.5079,304.36,0.49205,304.36
1.5075,304.62,0.49247,304.62
1.5071,304.87,0.49288,304.87
1.5067,305.13,0.4933,305.13
1.5063,305.38,0.49371,305.38
